AssetID,Part,LogType,Sys,Description,KKS,MeasurementUnit,XD,StartTime,Tanavob,EditTime,RangeLL,RangeHH,RangeBol1,RangeBol2,RangeBol3,RangeBol4,NumType,Conditions,AssetRange,ShowCondition,SequenceShow,Activation,AssetTag,ActiveTimeTag,ActivationTag,Job,IsDeleted,LTShort,Version,Type
3819,ST,چک لیست راه اندازی توربین بخار,کندانسور,والوهای ایزوله ترنسمیترهای های فشار آب خروجی کولینگ از کندانسور(PAB51CP103/104) و نیز والوهای ایزوله سوئیچ های اختلاف فشار آب ورودی و خروجی کولینگ به کندانسور (PAB51CP003/004) و والوهای ایزوله ترنسمیترهای  فشار و دمای بعد از Debris Filter  (PAB51CP/CT101/102) باز  می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB28D,Form
3820,ST,چک لیست راه اندازی توربین بخار,CPP Skid,والوهای ایزوله ورودی و خروجی CPP باز باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB28E,Form
3821,ST,چک لیست راه اندازی توربین بخار,Booster Skid,والوهای ايزوله  گيج ها و سوئيچ های فشار سیکل باز  خنک کاری(ورودی و خروجی پمپ های Booster  )  و ترنسمیتر دمای خروجی  پمپ های Booster  باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB28F,Form
3822,ST,چک لیست راه اندازی توربین بخار,Booster Skid,والو های ایزوله دستی آب ورودی و خروجی پمپ های Booster  باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB290,Form
3823,ST,چک لیست راه اندازی توربین بخار,Booster Skid,والو ایزوله سوئیچ اختلاف فشار ورودی و خروجی فیلتر برنولی (PGA51CP003) باز است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB291,Form
3824,ST,چک لیست راه اندازی توربین بخار,Booster Skid,تغذیه هوا با فشار 6bar توسط پانل کنترل فیلتر برنولی تأمین شده است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB292,Form
3825,ST,چک لیست راه اندازی توربین بخار,Ball Cleaning System,سیستم Ball Cleaning آماده بهره برداری است و سلکتور Auto/Manual روی پانل آن روی حالت Auto قرار دارد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB293,Form
3826,ST,چک لیست راه اندازی توربین بخار,Ejector,والوهای ایزوله  کلیه گیج های محلی و ترنسمیترهای دما و فشار باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB294,Form
3827,ST,چک لیست راه اندازی توربین بخار,Ejector,والو ایزوله دستی آب خروجی از یکی از  اجکتورهای  Holding  باز و والو اجکتور دیگر بسته است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB295,Form
3828,ST,چک لیست راه اندازی توربین بخار,Ejector,والوهای ایزوله دستی هدر Aux Steam قبل از والو موتوری باز و والو Bypass  آن بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB296,Form
3829,ST,چک لیست راه اندازی توربین بخار,Ejector,والوهای درین ترپ کولرهای اجکتورهای Holding باز و والو Bypass  آن بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB297,Form
3830,ST,چک لیست راه اندازی توربین بخار,Ejector,والوهای ایزوله دستی Bypass ونت موتوری اجکتورهای Holding بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB298,Form
3831,ST,چک لیست راه اندازی توربین بخار,Ejector,والوهای ایزوله ورودی و خروجی اجکتور باز باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB299,Form
3832,ST,چک لیست راه اندازی توربین بخار,Seal Steam,والوهای قبل و بعد از کنترل والو سیل استیم باز و والو مسیر Bypass بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB29A,Form
3833,ST,چک لیست راه اندازی توربین بخار,Seal Steam,والوهای قبل و بعد از کنترل والو Leak Off  باز و والو مسیر Bypass بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB29B,Form
3834,ST,چک لیست راه اندازی توربین بخار,Seal Steam,والوهای ایزوله ترنسمیترهای دما و فشار سیستم سیل باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB29C,Form
3835,ST,چک لیست راه اندازی توربین بخار,Gland Steam,والوهای ایزوله دستی آب ورودی و خروجی گلند استیم باز و والو مسیر Bypass بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB29D,Form
3836,ST,چک لیست راه اندازی توربین بخار,Gland Steam,کلیه والوهای ایزوله دستی مسیر ونت  گلند استیم  و درین  مسیر ترپ باز  و والوهای درین  بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB29E,Form
3837,ST,چک لیست راه اندازی توربین بخار,Gland Steam,والوهای ایزوله ورودی و خروجی گلند استیم باز باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB29F,Form
3838,ST,چک لیست راه اندازی توربین بخار,سیستم آتش نشانی,سیستم پاشش آب ترانس نرمال است (والوهای قبل و بعد از دیلوج والوها و فشار آب هدر حدود 10 bar و والو اصلی ورودی به هدر باز است),0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A0,Form
3839,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,روشنايي توربين هال و ژنراتورهال نرمال و محوطه آن ها تميز و كسي مشغول به كار نيست,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A1,Form
3840,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والوهای ایزوله گیج های فشار محلی آب اسپری پره های LP باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A2,Form
3841,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والوهای ایزوله  کلیه ترنسمیترهای فشار و دما و فلوی بخار ورودی به توربین باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A3,Form
3842,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والوهای ایزوله دستی Drip leg بخار HP خروجی بویلر ها  به سمت توربین قبل از والو موتوری  Drip leg باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A4,Form
3843,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والوهای ایزوله دستی Drip leg بخار LP خروجی بویلر ها به سمت توربین قبل از والو موتوری Drip leg باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A5,Form
3844,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والو ایزوله دستی Drip leg بخار HP هدر مشترک ورودی به توربین قبل از والو موتوری باز است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A6,Form
3845,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والو ایزوله دستی Drip leg بخار LP هدر مشترک ورودی به توربین قبل از والو موتوری باز است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A7,Form
3846,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والو ایزوله کنترل والو Dump  باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A8,Form
3847,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,كليه والوهاي دستي ورودي و خروجي آب به كولر هاي ژنراتور باز مي باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2A9,Form
3848,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والوهاي ايزوله گيج هاي محلي اختلاف فشار كولر هاي ژنراتور باز و والوهاي Equalize و والوهاي درين بسته مي باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2AA,Form
3849,ST,چک لیست راه اندازی توربین بخار,محوطه توربین ( توربین هال,والوهای ونت (هواگیری) کولرهای ژنراتور بسته است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2AB,Form
3850,ST,چک لیست راه اندازی توربین بخار,Main Trans,تغذيه فن هاي ترانس Main  از مارشالينگ باكس نرمال و مد كنترلي در حالت Local و Auto قراردارد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2AC,Form
3851,ST,چک لیست راه اندازی توربین بخار,Main Trans,وضعيت كنترلي Tap changer از محل در حالت  Remote مي باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2AD,Form
3852,ST,چک لیست راه اندازی توربین بخار,Main Trans,سطح روغن كنسرواتور و وضعيت ظاهري سليكاژل نرمال مي باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2AE,Form
3853,ST,چک لیست راه اندازی توربین بخار,Main Trans,نشتي روغن از ترانس وجود ندارد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2AF,Form
3854,ST,چک لیست راه اندازی توربین بخار,Main Trans,روی باس داکت و اطراف آن وسایل اضافی وجود ندارد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B0,Form
3855,ST,چک لیست راه اندازی توربین بخار,MCC Cooling,باس GBB   برقدار و ولتاژ آن  نرمال بوده و كليه بريكرهاي روي آن وصل و فاقد تگ ايزوله مي باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B1,Form
3856,ST,چک لیست راه اندازی توربین بخار,MCC Cooling,كليه فيوزها در ماژول 1.1 باس GBB   وصل است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B2,Form
3857,ST,چک لیست راه اندازی توربین بخار,MCC Cooling,باس GBC  برقدار و ولتاژ آن نرمال  بوده و كليه بريكرهاي روي آن وصل و فاقد تگ ايزوله مي باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B3,Form
3858,ST,چک لیست راه اندازی توربین بخار,MCC Cooling,كليه فيوزها در ماژول  9.1 باس GBC   وصل است,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B4,Form
3859,ST,چک لیست راه اندازی توربین بخار,MCC Cooling,بريكر Bus Tie مربوط به GBB/GBC   در حالت Close قرار دارد وکلیه لامپ سیگنال های باس GBB&GBC نرمال می باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B5,Form
3860,ST,چک لیست راه اندازی توربین بخار,Common Basin,سطح آب Pump Basin نرمال می باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B6,Form
3861,ST,چک لیست راه اندازی توربین بخار,TBS,سلکتور Auto/Manual روی پانل TBS/CBSدر وضعیت Auto  قرار دارد و پوش باتوم Emergency Stop فشرده نیست,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B7,Form
3862,ST,چک لیست راه اندازی توربین بخار,Vertical + Forwarding,والوهای ایزوله دستی در خروجی هدر مشترک پمپ های  Vertical به سمت خروجی پمپ های CW بسته می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B8,Form
3863,ST,چک لیست راه اندازی توربین بخار,CWP,والوهای ایزوله سوئیچ های فشار خروجی پمپ های کولینگ باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2B9,Form
3864,ST,چک لیست راه اندازی توربین بخار,CWP,سلکتور Local/Remote روی پانل محلی پمپ های CW در وضعیت Remote قرار دارد و پوش باتوم Emergency Stop فشرده نیست,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2BA,Form
3865,ST,چک لیست راه اندازی توربین بخار,Hydraulic Valve,والوهای ایزوله سوئیچ ها و ترنسمیترهای موقعیت والوهای هیدرولیکی خروجی پمپ های CW باز می باشند,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2BB,Form
3866,ST,چک لیست راه اندازی توربین بخار,Hydraulic Valve,"چک و اطمینان حاصل شد که والو خروجی پمپ های CW به طور کامل بسته است(پس از گذر زمان 3 دقیقه از استارت پمپ، والو خروجی باز شود)",0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST Start UP ,0x00000000001AB2BC,Form
3867,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,باس هاي BFA و BFB از سمت ترانس های روغنی BFT برقدار و ولتاژ آنها نرمال بوده ( 400V ) و در حالت Remote  قرار دارند .,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2BD,Form
3868,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,كليه بريكرها روي باس BFA  و BFBوصل و فاقد تگ ايزوله مي باشند .,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2BE,Form
3869,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,"بريكر Bus Tie بین BFA,BFB درحالت Remote قراردارد و کلیه لامپ سیگنال های باس BFA&BFB نرمال می باشد.",0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2BF,Form
3870,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,باس Essential(BMA) از سمت باس BFA  برقدار و كليه بريكرها روي باس BMA وصل بوده و فاقد تگ ايزوله مي باشد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C0,Form
3871,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,ولتاژ ورودی بريكر Incoming باس Essential(BMA) از سمت BMA کامان نرمال است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C1,Form
3872,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,"باتري شارژها در حالت On و Auto  و بدون فالت بوده و ولتاژ ورودي و خروجي آنها نرمال است (240Vdc,400Vac)",0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C2,Form
3873,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,باس BUB/ BUC   برقدار و ولتاژ آن  نرمال ( 240 Vdc ) بوده و كليه بريكرهاي روي آن وصل و فاقد تگ ايزوله مي باشد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C3,Form
3874,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,بريكر پمپ DC روغن(Q02) وصل و بدون فالت مي باشد ( Module 1.2 در باس BUB ),0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C4,Form
3875,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,بريكر Bus Tie مربوط به BUB/BUC در حالت Close قرار دارد وکلیه لامپ سیگنال های باس BUB&BUC نرمال می باشد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C5,Form
3876,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,باس BJC   برقدار و ولتاژ آن  نرمال بوده و كليه بريكرهاي روي آن وصل و فاقد تگ ايزوله مي باشد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C6,Form
3877,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,باس BJD   برقدار و ولتاژ آن نرمال  بوده و كليه بريكرهاي روي آن وصل و فاقد تگ ايزوله مي باشد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C7,Form
3878,ST,چک لیست ترنینگیر واحد بخار,سوئیچگیر,بريكر Bus Tie مربوط به BJC/ BJD   در حالت Close قرار دارد وکلیه لامپ سیگنال های باس BJC&BJD نرمال می باشد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2C8,Form
3879,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,سطح تانك روغن با توجه به Sight Glass محلي نرمال است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B9509,Form
3880,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,فيلتر شماره ..... در مدار بوده وp∆ آن در رنج نرمال مشخص شده مي باشد. ,0,0,0:00,0:00,0:00,1:00,0,0,1,2,0,0,2,2,2-Jan,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B950A,Form
3881,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,"والوهاي ايزوله سوئیچ ها و ترانسمیترهای فشار روغن بعد از فیلترها ( MAV42AA322 , MAV42AA322, MAV42AA316/317/318) باز می باشند.",0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B950B,Form
3882,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,سطح تانك Lube Oil كاملاً تميز و خشك بوده و آثار نشتي روغن روي تانك وجود ندارد .,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B950C,Form
3883,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,والو به سمت فن های ونت تانک(MAV82AA251) باز و Vent Fan شماره ..... در مدار بوده و فشارخلأ تانك نرمال است.,0,0,0:00,0:00,0:00,1:00,0,0,1,2,0,0,2,2,2-Jan,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B950D,Form
3884,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,تانک Clean با روغن کافی جهت پر کردن مجدد مخزن اصلی روغن با روغن تمیز در موارد  نیاز(کاهش سطح تانک اصلی به دلی نشتی) تجهیز شده است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B950E,Form
3885,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,"یکی از پمپ هاي Main و Standby در مدار بوده، صداي غير عادي نداشته و فشار خروجي MAV21CP505/506>5 bar است.",0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B950F,Form
3886,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,یکی از پمپ هاي جكينگ توربین در مدار بوده و صداي غيرعادي ندارد و فشار خروجي آن MAV3/321CP501>140 bar  است .,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B9510,Form
3887,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,یکی از پمپ هاي جكينگ ژنراتور در مدار بوده و صداي غيرعادي ندارد و فشار خروجي آن  MAV36/37CP501>220 bar  است .,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B9511,Form
3888,ST,چک لیست ترنینگیر واحد بخار,Lube Oil,هيچگونه نشتي در مسير هاي روغن روانكاري و جكينگ وجود ندارد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001B9512,Form
3889,ST,چک لیست ترنینگیر واحد بخار,Lube Oil Cooler,والو تعويض كولرها مربوط به مسير آب و روغن كاملاً به سمت كولر شماره ..... باز  مي باشد.,0,0,0:00,0:00,0:00,1:00,0,0,1,2,0,0,2,2,2-Jan,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D3,Form
3890,ST,چک لیست ترنینگیر واحد بخار,Lube Oil Cooler,والوهاي دستي مسير هاي ورودي و خروجي آب باز است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D4,Form
3891,ST,چک لیست ترنینگیر واحد بخار,Lube Oil Cooler,والوهاي Filling  آب باز و روغن بسته است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D5,Form
3892,ST,چک لیست ترنینگیر واحد بخار,Lube Oil Cooler,كليه والوهاي درين آب و روغن بسته است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D6,Form
3893,ST,چک لیست ترنینگیر واحد بخار,Lube Oil Cooler,هيچگونه نشتي آب يا روغن در مسيرهاي ورودي و خروجي وكولرها وجود ندارد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D7,Form
3894,ST,چک لیست ترنینگیر واحد بخار,Lube Oil Cooler,کليه والوهاي ايزوله گيج هاي فشار در مسيرهاي آب و روغن باز است.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D8,Form
3895,ST,چک لیست ترنینگیر واحد بخار,Generator,سیستم CO2 در حالت Auto قرار دارد.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2D9,Form
3896,ST,چک لیست ترنینگیر واحد بخار,Generator,هیچگونه نشتی روغن در ژنراتور وجود ندارد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2DA,Form
3897,ST,چک لیست ترنینگیر واحد بخار,Generator,هیچگونه صدای غیر عادی در ژنراتور وجود ندارد,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2DB,Form
3898,ST,چک لیست ترنینگیر واحد بخار,Auxiliary Cooling,كليه والوهای درين و ونت مسيرهاي سیکل بسته خنک کاری بسته می باشند.,0,0,0:00,0:00,0:00,1:00,0,0,OK,Not OK,0,0,2,1,OK,5,1000,1,0,0:15,0,Operation,0,ST T.G Ch.L,0x00000000001AB2DC,Form
